komoditas,tanggal,harga
Cabai Rawit Merah,2024-07-03,52500
Cabai Rawit Merah,2024-07-04,52500
Cabai Rawit Merah,2024-07-05,57500
Cabai Rawit Merah,2024-07-08,57500
Cabai Rawit Merah,2024-07-09,57500
Cabai Rawit Merah,2024-07-10,55000
Cabai Rawit Merah,2024-07-11,55000
Cabai Rawit Merah,2024-07-12,57500
Cabai Rawit Merah,2024-07-15,62500
Cabai Rawit Merah,2024-07-16,62500
Cabai Rawit Merah,2024-07-17,62500
Cabai Rawit Merah,2024-07-18,70000
Cabai Rawit Merah,2024-07-19,72500
Cabai Rawit Merah,2024-07-22,72500
Cabai Rawit Merah,2024-07-23,75000
Cabai Rawit Merah,2024-07-24,80000
Cabai Rawit Merah,2024-07-25,85000
Cabai Rawit Merah,2024-07-26,85000
Cabai Rawit Merah,2024-07-29,85000
Cabai Rawit Merah,2024-07-30,85000
Cabai Rawit Merah,2024-07-31,85000
Cabai Rawit Merah,2024-08-01,82500
Cabai Rawit Merah,2024-08-02,82500
Cabai Rawit Merah,2024-08-05,82500
Cabai Rawit Merah,2024-08-06,82500
Cabai Rawit Merah,2024-08-07,82500
Cabai Rawit Merah,2024-08-08,82500
Cabai Rawit Merah,2024-08-09,82500
Cabai Rawit Merah,2024-08-12,81250
Cabai Rawit Merah,2024-08-13,81250
Cabai Rawit Merah,2024-08-14,72500
Cabai Rawit Merah,2024-08-15,70000
Cabai Rawit Merah,2024-08-16,70000
Cabai Rawit Merah,2024-08-19,70000
Cabai Rawit Merah,2024-08-20,70000
Cabai Rawit Merah,2024-08-21,70000
Cabai Rawit Merah,2024-08-22,70000
Cabai Rawit Merah,2024-08-23,67500
Cabai Rawit Merah,2024-08-26,60000
Cabai Rawit Merah,2024-08-27,60000
Cabai Rawit Merah,2024-08-28,60000
Cabai Rawit Merah,2024-08-29,57500
Cabai Rawit Merah,2024-08-30,57500
Cabai Rawit Merah,2024-09-02,55000
Cabai Rawit Merah,2024-09-03,52500
Cabai Rawit Merah,2024-09-04,52500
Cabai Rawit Merah,2024-09-05,52500
Cabai Rawit Merah,2024-09-06,50000
Cabai Rawit Merah,2024-09-09,50000
Cabai Rawit Merah,2024-09-10,50000
Cabai Rawit Merah,2024-09-11,50000
Cabai Rawit Merah,2024-09-12,50000
Cabai Rawit Merah,2024-09-13,50000
Cabai Rawit Merah,2024-09-16,50000
Cabai Rawit Merah,2024-09-17,50000
Cabai Rawit Merah,2024-09-18,50000
Cabai Rawit Merah,2024-09-19,50000
Cabai Rawit Merah,2024-09-20,50000
Cabai Rawit Merah,2024-09-23,47500
Cabai Rawit Merah,2024-09-24,47500
Cabai Rawit Merah,2024-09-25,47500
Cabai Rawit Merah,2024-09-26,47500
Cabai Rawit Merah,2024-09-27,47500
Cabai Rawit Merah,2024-09-30,47500
Cabai Rawit Merah,2024-10-01,52500
Cabai Rawit Merah,2024-10-02,52500
Cabai Rawit Merah,2024-10-03,52500
Cabai Rawit Merah,2024-10-04,52500
Cabai Rawit Merah,2024-10-07,55000
Cabai Rawit Merah,2024-10-08,55000
Cabai Rawit Merah,2024-10-09,55000
Cabai Rawit Merah,2024-10-10,55000
Cabai Rawit Merah,2024-10-11,55000
Cabai Rawit Merah,2024-10-14,57500
Cabai Rawit Merah,2024-10-15,57500
Cabai Rawit Merah,2024-10-16,57500
Cabai Rawit Merah,2024-10-17,57500
Cabai Rawit Merah,2024-10-18,57500
Cabai Rawit Merah,2024-10-21,57500
Cabai Rawit Merah,2024-10-22,57500
Cabai Rawit Merah,2024-10-23,57500
Cabai Rawit Merah,2024-10-24,57500
Cabai Rawit Merah,2024-10-25,57500
Cabai Rawit Merah,2024-10-28,57500
Cabai Rawit Merah,2024-10-29,57500
Cabai Rawit Merah,2024-10-30,57500
Cabai Rawit Merah,2024-10-31,60000
Cabai Rawit Merah,2024-11-01,57500
Cabai Rawit Merah,2024-11-04,57500
Cabai Rawit Merah,2024-11-05,57500
Cabai Rawit Merah,2024-11-06,57500
Cabai Rawit Merah,2024-11-07,57500
Cabai Rawit Merah,2024-11-08,57500
Cabai Rawit Merah,2024-11-11,60000
Cabai Rawit Merah,2024-11-12,60000
Cabai Rawit Merah,2024-11-13,60000
Cabai Rawit Merah,2024-11-14,60000
Cabai Rawit Merah,2024-11-15,60000
Cabai Rawit Merah,2024-11-18,60000
Cabai Rawit Merah,2024-11-19,60000
Cabai Rawit Merah,2024-11-20,60000
Cabai Rawit Merah,2024-11-21,60000
Cabai Rawit Merah,2024-11-22,60000
Cabai Rawit Merah,2024-11-25,55000
Cabai Rawit Merah,2024-11-26,55000
Cabai Rawit Merah,2024-11-28,52500
Cabai Rawit Merah,2024-11-29,52500
Cabai Rawit Merah,2024-12-02,55000
Cabai Rawit Merah,2024-12-03,55000
Cabai Rawit Merah,2024-12-04,55000
Cabai Rawit Merah,2024-12-05,57500
Cabai Rawit Merah,2024-12-06,55000
Cabai Rawit Merah,2024-12-09,55000
Cabai Rawit Merah,2024-12-10,55000
Cabai Rawit Merah,2024-12-11,55000
Cabai Rawit Merah,2024-12-12,60000
Cabai Rawit Merah,2024-12-13,62500
Cabai Rawit Merah,2024-12-16,62500
Cabai Rawit Merah,2024-12-17,65000
Cabai Rawit Merah,2024-12-18,65000
Cabai Rawit Merah,2024-12-19,65000
Cabai Rawit Merah,2024-12-20,65000
Cabai Rawit Merah,2024-12-23,68750
Cabai Rawit Merah,2024-12-24,72500
Cabai Rawit Merah,2024-12-25,72500
Cabai Rawit Merah,2024-12-26,72500
Cabai Rawit Merah,2024-12-27,77500
Cabai Rawit Merah,2024-12-30,80000
Cabai Rawit Merah,2024-12-31,80000
Cabai Rawit Merah,2025-01-01,80000
Cabai Rawit Merah,2025-01-02,87500
Cabai Rawit Merah,2025-01-03,87500
Cabai Rawit Merah,2025-01-06,110000
Cabai Rawit Merah,2025-01-07,112500
Cabai Rawit Merah,2025-01-08,112500
Cabai Rawit Merah,2025-01-09,115000
Cabai Rawit Merah,2025-01-10,115000
Cabai Rawit Merah,2025-01-13,112500
Cabai Rawit Merah,2025-01-14,112500
Cabai Rawit Merah,2025-01-15,112500
Cabai Rawit Merah,2025-01-16,112500
Cabai Rawit Merah,2025-01-17,112500
Cabai Rawit Merah,2025-01-20,87500
Cabai Rawit Merah,2025-01-21,85000
Cabai Rawit Merah,2025-01-22,82500
Cabai Rawit Merah,2025-01-23,82500
Cabai Rawit Merah,2025-01-24,85000
Cabai Rawit Merah,2025-01-27,85000
Cabai Rawit Merah,2025-01-28,85000
Cabai Rawit Merah,2025-01-29,85000
Cabai Rawit Merah,2025-01-30,87500
Cabai Rawit Merah,2025-01-31,87500
Cabai Rawit Merah,2025-02-03,87500
Cabai Rawit Merah,2025-02-04,87500
Cabai Rawit Merah,2025-02-05,82500
Cabai Rawit Merah,2025-02-06,80000
Cabai Rawit Merah,2025-02-07,77500
Cabai Rawit Merah,2025-02-10,77500
Cabai Rawit Merah,2025-02-11,75000
Cabai Rawit Merah,2025-02-12,72500
Cabai Rawit Merah,2025-02-13,67500
Cabai Rawit Merah,2025-02-14,67500
Cabai Rawit Merah,2025-02-17,65000
Cabai Rawit Merah,2025-02-18,65000
Cabai Rawit Merah,2025-02-19,65000
Cabai Rawit Merah,2025-02-20,65000
Cabai Rawit Merah,2025-02-21,65000
Cabai Rawit Merah,2025-02-24,75000
Cabai Rawit Merah,2025-02-25,80000
Cabai Rawit Merah,2025-02-26,87500
Cabai Rawit Merah,2025-02-27,90000
Cabai Rawit Merah,2025-02-28,95000
Cabai Rawit Merah,2025-03-03,115000
Cabai Rawit Merah,2025-03-04,115000
Cabai Rawit Merah,2025-03-05,120000
Cabai Rawit Merah,2025-03-06,112500
Cabai Rawit Merah,2025-03-07,112500
Cabai Rawit Merah,2025-03-10,87500
Cabai Rawit Merah,2025-03-11,95000
Cabai Rawit Merah,2025-03-12,95000
Cabai Rawit Merah,2025-03-13,95000
Cabai Rawit Merah,2025-03-14,95000
Cabai Rawit Merah,2025-03-17,95000
Cabai Rawit Merah,2025-03-18,95000
Cabai Rawit Merah,2025-03-19,97500
Cabai Rawit Merah,2025-03-20,97500
Cabai Rawit Merah,2025-03-21,97500
Cabai Rawit Merah,2025-03-24,102500
Cabai Rawit Merah,2025-03-25,102500
Cabai Rawit Merah,2025-03-26,107500
Cabai Rawit Merah,2025-03-27,112500
Cabai Rawit Merah,2025-03-28,112500
Cabai Rawit Merah,2025-03-31,112500
Cabai Rawit Merah,2025-04-01,112500
Cabai Rawit Merah,2025-04-02,112500
Cabai Rawit Merah,2025-04-03,112500
Cabai Rawit Merah,2025-04-04,112500
Cabai Rawit Merah,2025-04-07,112500
Cabai Rawit Merah,2025-04-08,112500
Cabai Rawit Merah,2025-04-09,112500
Cabai Rawit Merah,2025-04-10,110000
Cabai Rawit Merah,2025-04-11,105000
Cabai Rawit Merah,2025-04-14,100000
Cabai Rawit Merah,2025-04-15,97500
Cabai Rawit Merah,2025-04-16,95000
Cabai Rawit Merah,2025-04-17,92500
Cabai Rawit Merah,2025-04-18,92500
Cabai Rawit Merah,2025-04-21,92500
Cabai Rawit Merah,2025-04-22,92500
Cabai Rawit Merah,2025-04-23,82500
Cabai Rawit Merah,2025-04-24,75000
Cabai Rawit Merah,2025-04-25,67500
Cabai Rawit Merah,2025-04-28,62500
Cabai Rawit Merah,2025-04-29,62500
Cabai Rawit Merah,2025-04-30,57500
Cabai Rawit Merah,2025-05-01,57500
Cabai Rawit Merah,2025-05-02,57500
Cabai Rawit Merah,2025-05-05,55000
Cabai Rawit Merah,2025-05-06,55000
Cabai Rawit Merah,2025-05-07,52500
Cabai Rawit Merah,2025-05-08,52500
Cabai Rawit Merah,2025-05-09,47500
Cabai Rawit Merah,2025-05-12,47500
Cabai Rawit Merah,2025-05-13,47500
Cabai Rawit Merah,2025-05-14,45000
Cabai Rawit Merah,2025-05-15,45000
Cabai Rawit Merah,2025-05-16,45000
Cabai Rawit Merah,2025-05-19,45000
Cabai Rawit Merah,2025-05-20,45000
Cabai Rawit Merah,2025-05-21,45000
Cabai Rawit Merah,2025-05-22,45000
Cabai Rawit Merah,2025-05-23,45000
Cabai Rawit Merah,2025-05-26,45000
Cabai Rawit Merah,2025-05-27,47500
Cabai Rawit Merah,2025-05-28,47500
Cabai Rawit Merah,2025-05-29,47500
Cabai Rawit Merah,2025-05-30,47500
Cabai Rawit Merah,2025-06-02,50000
Cabai Rawit Merah,2025-06-03,50000
Cabai Rawit Merah,2025-06-04,52500
Cabai Rawit Merah,2025-06-05,52500
Cabai Rawit Merah,2025-06-06,52500
Cabai Rawit Merah,2025-06-09,52500
Cabai Rawit Merah,2025-06-10,50000
Cabai Rawit Merah,2025-06-11,50000
Cabai Rawit Merah,2025-06-12,52500
Cabai Rawit Merah,2025-06-13,55000
Cabai Rawit Merah,2025-06-16,60000
Cabai Rawit Merah,2025-06-17,60000
Cabai Rawit Merah,2025-06-18,60000
Cabai Rawit Merah,2025-06-19,65000
Cabai Rawit Merah,2025-06-20,67500
Cabai Rawit Merah,2025-06-23,72500
Cabai Rawit Merah,2025-06-24,72500
Cabai Rawit Merah,2025-06-25,72500
Cabai Rawit Merah,2025-06-26,70000
Cabai Rawit Merah,2025-06-27,70000
Cabai Rawit Merah,2025-06-30,70000
Cabai Rawit Merah,2025-07-01,72500
Cabai Rawit Merah,2025-07-02,72500
Cabai Rawit Merah,2025-07-03,72500
Cabai Rawit Merah,2025-07-04,72500
Cabai Rawit Merah,2025-07-07,75000
Cabai Rawit Merah,2025-07-08,75000
Cabai Rawit Merah,2025-07-09,72500
Cabai Rawit Merah,2025-07-10,70000
Cabai Rawit Merah,2025-07-11,70000
Cabai Rawit Merah,2025-07-14,70000
Cabai Rawit Merah,2025-07-15,70000
Cabai Rawit Merah,2025-07-16,70000
Cabai Rawit Merah,2025-07-17,67500
Cabai Rawit Merah,2025-07-18,60100
Cabai Rawit Merah,2025-07-21,60100
Cabai Rawit Merah,2025-07-22,58850
Cabai Rawit Merah,2025-07-23,56350
Cabai Rawit Merah,2025-07-24,53850
Cabai Rawit Merah,2025-07-25,57600
Cabai Rawit Merah,2025-07-28,55200
Cabai Rawit Merah,2025-07-29,55200
Cabai Rawit Merah,2025-07-30,55200
Cabai Rawit Merah,2025-07-31,55200
Cabai Rawit Merah,2025-08-01,50300
Cabai Rawit Merah,2025-08-04,51600
Cabai Rawit Merah,2025-08-05,51600
Cabai Rawit Merah,2025-08-06,51600
Cabai Rawit Merah,2025-08-07,51600
Cabai Rawit Merah,2025-08-08,51600
Cabai Rawit Merah,2025-08-11,50350
Cabai Rawit Merah,2025-08-12,50350
Cabai Rawit Merah,2025-08-13,50350
Cabai Rawit Merah,2025-08-14,50350
Cabai Rawit Merah,2025-08-15,50350
Cabai Rawit Merah,2025-08-18,50350
Cabai Rawit Merah,2025-08-19,52700
Cabai Rawit Merah,2025-08-20,52700
Cabai Rawit Merah,2025-08-21,52700
Cabai Rawit Merah,2025-08-22,50350
Cabai Rawit Merah,2025-08-25,50350
Cabai Rawit Merah,2025-08-26,50350
Cabai Rawit Merah,2025-08-27,50350
Cabai Rawit Merah,2025-08-28,50350
Cabai Rawit Merah,2025-08-29,50350
Cabai Rawit Merah,2025-09-01,50350
Cabai Rawit Merah,2025-09-02,50350
Cabai Rawit Merah,2025-09-03,49050
Cabai Rawit Merah,2025-09-04,50200
Cabai Rawit Merah,2025-09-05,50200
Cabai Rawit Merah,2025-09-08,50200
Cabai Rawit Merah,2025-09-09,50200
Cabai Rawit Merah,2025-09-10,50200
Cabai Rawit Merah,2025-09-11,55200
Cabai Rawit Merah,2025-09-12,55200
Cabai Rawit Merah,2025-09-15,52700
Cabai Rawit Merah,2025-09-16,52700
Cabai Rawit Merah,2025-09-17,56450
Cabai Rawit Merah,2025-09-18,56450
Cabai Rawit Merah,2025-09-19,56450
Cabai Rawit Merah,2025-09-22,57600
Cabai Rawit Merah,2025-09-23,57600
Cabai Rawit Merah,2025-09-24,57600
Cabai Rawit Merah,2025-09-25,57600
Cabai Rawit Merah,2025-09-26,57600
Cabai Rawit Merah,2025-09-29,50300
Cabai Rawit Merah,2025-09-30,50300
Cabai Rawit Merah,2025-10-01,50300
Cabai Rawit Merah,2025-10-02,50300
Cabai Rawit Merah,2025-10-03,49050
Cabai Rawit Merah,2025-10-06,50300
Cabai Rawit Merah,2025-10-07,50300
Cabai Rawit Merah,2025-10-08,50300
Cabai Rawit Merah,2025-10-09,54050
Cabai Rawit Merah,2025-10-10,54050
Cabai Rawit Merah,2025-10-13,54050
Cabai Rawit Merah,2025-10-14,54050
Cabai Rawit Merah,2025-10-15,51550
Cabai Rawit Merah,2025-10-16,50300
Cabai Rawit Merah,2025-10-17,50300
Cabai Rawit Merah,2025-10-20,47850
Cabai Rawit Merah,2025-10-21,47850
Cabai Rawit Merah,2025-10-22,46700
Cabai Rawit Merah,2025-10-23,46700
Cabai Rawit Merah,2025-10-24,46700
Cabai Rawit Merah,2025-10-27,46700
Cabai Rawit Merah,2025-10-28,46700
Cabai Rawit Merah,2025-10-29,46700
Cabai Rawit Merah,2025-10-30,46700
Cabai Rawit Merah,2025-10-31,45550
Cabai Rawit Merah,2025-11-03,45550
Cabai Rawit Merah,2025-11-04,45550
Cabai Rawit Merah,2025-11-05,45550
Cabai Rawit Merah,2025-11-06,47950
Cabai Rawit Merah,2025-11-07,47950
Cabai Rawit Merah,2025-11-10,49100
Cabai Rawit Merah,2025-11-11,49100
Cabai Rawit Merah,2025-11-12,49100
Cabai Rawit Merah,2025-11-13,49100
Cabai Rawit Merah,2025-11-14,49100
Cabai Rawit Merah,2025-11-17,51600
Cabai Rawit Merah,2025-11-18,52850
Cabai Rawit Merah,2025-11-19,56550
Cabai Rawit Merah,2025-11-20,56550
Cabai Rawit Merah,2025-11-21,56550
Cabai Rawit Merah,2025-11-24,56550
Cabai Rawit Merah,2025-11-25,56550
Cabai Rawit Merah,2025-11-26,57700
Cabai Rawit Merah,2025-11-27,57700
Cabai Rawit Merah,2025-11-28,60100
Cabai Rawit Merah,2025-12-01,68750
Cabai Rawit Merah,2025-12-02,73650
Cabai Rawit Merah,2025-12-03,73650
Cabai Rawit Merah,2025-12-04,73650
Cabai Rawit Merah,2025-12-05,78600
Cabai Rawit Merah,2025-12-08,88500
Cabai Rawit Merah,2025-12-09,90900
Cabai Rawit Merah,2025-12-10,90900
Cabai Rawit Merah,2025-12-11,90900
Cabai Rawit Merah,2025-12-12,90900
Cabai Rawit Merah,2025-12-15,88500
Cabai Rawit Merah,2025-12-16,88500
Cabai Rawit Merah,2025-12-17,87350
Cabai Rawit Merah,2025-12-18,87350
Cabai Rawit Merah,2025-12-19,79850
Cabai Rawit Merah,2025-12-22,79850
Cabai Rawit Merah,2025-12-23,82350
Cabai Rawit Merah,2025-12-24,83500
Cabai Rawit Merah,2025-12-25,83500
Cabai Rawit Merah,2025-12-26,83500
Cabai Rawit Merah,2025-12-29,76250
Cabai Rawit Merah,2025-12-30,76250
Cabai Rawit Merah,2025-12-31,73750
Cabai Rawit Merah,2026-01-01,73750
Cabai Rawit Merah,2026-01-02,73750
Cabai Rawit Merah,2026-01-05,70100
Cabai Rawit Merah,2026-01-06,67600
Cabai Rawit Merah,2026-01-07,61450
Cabai Rawit Merah,2026-01-08,61450
Cabai Rawit Merah,2026-01-09,61450
Cabai Rawit Merah,2026-01-12,61450
Cabai Rawit Merah,2026-01-13,59050
Cabai Rawit Merah,2026-01-14,59050
Cabai Rawit Merah,2026-01-15,54100
Cabai Rawit Merah,2026-01-16,54100
Cabai Rawit Merah,2026-01-19,54100
Cabai Rawit Merah,2026-01-20,49200
Cabai Rawit Merah,2026-01-21,46700
Cabai Rawit Merah,2026-01-22,46700
Cabai Rawit Merah,2026-01-23,50350
Cabai Rawit Merah,2026-01-26,54100
Cabai Rawit Merah,2026-01-27,54100
Cabai Rawit Merah,2026-01-28,54100
Cabai Rawit Merah,2026-01-29,56550
Cabai Rawit Merah,2026-01-30,56550
Cabai Rawit Merah,2026-02-02,62700
Cabai Rawit Merah,2026-02-03,65200
Cabai Rawit Merah,2026-02-04,67600
Cabai Rawit Merah,2026-02-05,70100
Cabai Rawit Merah,2026-02-06,80000
Cabai Rawit Merah,2026-02-09,82400
Cabai Rawit Merah,2026-02-10,84850
Cabai Rawit Merah,2026-02-11,89650
Cabai Rawit Merah,2026-02-12,94500
Cabai Rawit Merah,2026-02-13,94500
Cabai Rawit Merah,2026-02-16,94500
Cabai Rawit Merah,2026-02-17,94500
Cabai Rawit Merah,2026-02-18,97000
Cabai Rawit Merah,2026-02-19,99400
Cabai Rawit Merah,2026-02-20,99400
Cabai Rawit Merah,2026-02-23,107000
Cabai Rawit Merah,2026-02-24,107000
Cabai Rawit Merah,2026-02-25,94550
Cabai Rawit Merah,2026-02-26,89650
Cabai Rawit Merah,2026-02-27,82250
Cabai Rawit Merah,2026-03-02,89750
Cabai Rawit Merah,2026-03-03,89750
Cabai Rawit Merah,2026-03-04,94650
Cabai Rawit Merah,2026-03-05,94650
Cabai Rawit Merah,2026-03-06,99550
Cabai Rawit Merah,2026-03-09,97050
Cabai Rawit Merah,2026-03-10,97050
Cabai Rawit Merah,2026-03-11,97050
Cabai Rawit Merah,2026-03-12,97050
Cabai Rawit Merah,2026-03-13,97050
Cabai Rawit Merah,2026-03-16,100750
Cabai Rawit Merah,2026-03-17,98250
Cabai Rawit Merah,2026-03-18,98250
Cabai Rawit Merah,2026-03-19,98250
Cabai Rawit Merah,2026-03-20,98250
Cabai Rawit Merah,2026-03-23,98250
Cabai Rawit Merah,2026-03-24,98250
Cabai Rawit Merah,2026-03-25,98250
Cabai Rawit Merah,2026-03-26,88400
Cabai Rawit Merah,2026-03-27,76100
Cabai Rawit Merah,2026-03-30,76100
Cabai Rawit Merah,2026-03-31,76100
Cabai Rawit Merah,2026-04-01,73650
Cabai Rawit Merah,2026-04-02,78650
Cabai Rawit Merah,2026-04-03,78650
Cabai Rawit Merah,2026-04-06,78650
Cabai Rawit Merah,2026-04-07,78650
Cabai Rawit Merah,2026-04-08,78650
Cabai Rawit Merah,2026-04-09,78650
Cabai Rawit Merah,2026-04-10,78650
Cabai Rawit Merah,2026-04-13,77500
Cabai Rawit Merah,2026-04-14,77500
Cabai Rawit Merah,2026-04-15,75000
Cabai Rawit Merah,2026-04-16,73850
Cabai Rawit Merah,2026-04-17,71350
Cabai Rawit Merah,2026-04-20,71350
Cabai Rawit Merah,2026-04-21,71350
Cabai Rawit Merah,2026-04-22,71350
Cabai Rawit Merah,2026-04-23,70100
Cabai Rawit Merah,2026-04-24,70100
Cabai Rawit Merah,2026-04-27,67700
Cabai Rawit Merah,2026-04-28,62700
Cabai Rawit Merah,2026-04-29,60200
Cabai Rawit Merah,2026-04-30,57800
Cabai Rawit Merah,2026-05-01,57800
